variant,variant_description,dataset,dataset_label,pages,rows,row_metric,col_metric,pearson_r
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,12,cer,levenshtein,0.9087204770002183
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,12,levenshtein,pll_score,0.7435784141642835
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,12,levenshtein,wer,0.662357603333227
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,12,levenshtein,cer,0.9087204770002183
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,12,levenshtein,levenshtein,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,pll_score,pll_score,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,pll_score,wer,0.8762647512473437
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,pll_score,cer,0.9147492621874814
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,pll_score,levenshtein,0.9130797770763756
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,wer,pll_score,0.8762647512473437
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,wer,wer,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,wer,cer,0.8840299367704479
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,wer,levenshtein,0.8789234572111333
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,cer,pll_score,0.9147492621874814
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,cer,wer,0.8840299367704479
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,cer,cer,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,cer,levenshtein,0.9983879652461665
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,levenshtein,pll_score,0.9130797770763756
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,levenshtein,wer,0.8789234572111333
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,levenshtein,cer,0.9983879652461665
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,14,levenshtein,levenshtein,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,pll_score,pll_score,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,pll_score,wer,0.6471075499453295
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,pll_score,cer,0.8895993586722607
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,pll_score,levenshtein,0.89069120416425
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,wer,pll_score,0.6471075499453295
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,wer,wer,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,wer,cer,0.6592359335319012
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,wer,levenshtein,0.6764523432616126
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,cer,pll_score,0.8895993586722607
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,cer,wer,0.6592359335319012
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,cer,cer,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,cer,levenshtein,0.9525300040482891
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,levenshtein,pll_score,0.89069120416425
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,levenshtein,wer,0.6764523432616126
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,levenshtein,cer,0.9525300040482891
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,14,levenshtein,levenshtein,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,pll_score,pll_score,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,pll_score,wer,0.9795480791641239
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,pll_score,cer,0.9039886785051743
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,pll_score,levenshtein,0.9136818483366848
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,wer,pll_score,0.9795480791641239
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,wer,wer,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,wer,cer,0.9535368713951383
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,wer,levenshtein,0.9548860061450747
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,cer,pll_score,0.9039886785051743
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,cer,wer,0.9535368713951383
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,cer,cer,1.0
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,cer,levenshtein,0.9976775454045145
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,levenshtein,pll_score,0.9136818483366848
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,levenshtein,wer,0.9548860061450747
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,levenshtein,cer,0.9976775454045145
base_valid_after_worst20_trim,Base-valid rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,14,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,pll_score,wer,0.918661399469449
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,pll_score,cer,0.7988392674304542
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,pll_score,levenshtein,0.8015537998814284
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,wer,pll_score,0.918661399469449
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,wer,cer,0.9399715822488507
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,wer,levenshtein,0.9319466879700091
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,cer,pll_score,0.7988392674304542
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,cer,wer,0.9399715822488507
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,cer,levenshtein,0.9966990816752973
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,levenshtein,pll_score,0.8015537998814284
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,levenshtein,wer,0.9319466879700091
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,levenshtein,cer,0.9966990816752973
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150amitaitanchuma2,BNF 150 Amitai Tanchuma 2,3,18,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,pll_score,wer,0.9127353969678372
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,pll_score,cer,0.825481827232669
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,pll_score,levenshtein,0.8193858851047509
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,wer,pll_score,0.9127353969678372
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,wer,cer,0.9728062462522103
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,wer,levenshtein,0.971426499045278
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,cer,pll_score,0.825481827232669
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,cer,wer,0.9728062462522103
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,cer,levenshtein,0.998176463820778
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,levenshtein,pll_score,0.8193858851047509
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,levenshtein,wer,0.971426499045278
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,levenshtein,cer,0.998176463820778
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,bnf150test2,BNF 150 test 2,2,12,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,pll_score,wer,0.8235571885590769
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,pll_score,cer,0.7220173008045813
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,pll_score,levenshtein,0.7196506838807296
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,wer,pll_score,0.8235571885590769
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,wer,cer,0.9506556791577684
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,wer,levenshtein,0.9558816819089806
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,cer,pll_score,0.7220173008045813
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,cer,wer,0.9506556791577684
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,cer,levenshtein,0.9981770281600187
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,levenshtein,pll_score,0.7196506838807296
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,levenshtein,wer,0.9558816819089806
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,levenshtein,cer,0.9981770281600187
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,2,12,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,wer,-0.21274561356963353
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,cer,-0.016439322062093184
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,pll_score,levenshtein,0.09433874038499872
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,pll_score,-0.21274561356963353
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,cer,0.9467875929326135
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,wer,levenshtein,0.8608618065643935
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,pll_score,-0.016439322062093184
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,wer,0.9467875929326135
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,cer,levenshtein,0.7845009676434875
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,pll_score,0.09433874038499872
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,wer,0.8608618065643935
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,cer,0.7845009676434875
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,munichstaatsbibliothektest2,Munich Staatsbibliothek test 2,2,6,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,wer,0.8024884652930233
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,cer,0.7530289600892593
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,pll_score,levenshtein,0.7605715116218459
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,pll_score,0.8024884652930233
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,cer,0.9496896444735923
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,wer,levenshtein,0.9474041573598656
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,pll_score,0.7530289600892593
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,wer,0.9496896444735923
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,cer,levenshtein,0.9965877816056494
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,pll_score,0.7605715116218459
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,wer,0.9474041573598656
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,cer,0.9965877816056494
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,seferhaikarimbnf740experimen,Sefer Haikarim BNF 740 experiment,2,12,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,wer,0.33851855676988346
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,cer,0.7734386644554218
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,pll_score,levenshtein,0.8868568379322018
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,pll_score,0.33851855676988346
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,wer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,cer,0.2141353593745895
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,wer,levenshtein,0.3013670300474271
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,pll_score,0.7734386644554218
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,wer,0.2141353593745895
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,cer,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,cer,levenshtein,0.7266120520187468
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,pll_score,0.8868568379322018
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,wer,0.3013670300474271
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,cer,0.7266120520187468
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican34midrashtanchu,Vatican 34 Midrash Tanchuma,2,12,levenshtein,levenshtein,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,pll_score,1.0
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,wer,0.9619797688032574
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,cer,0.8772535658286024
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,pll_score,levenshtein,0.9117183769315845
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,pll_score,0.9619797688032574
high_confidence_after_worst20_trim,High-confidence rows after removing the worst 20% diagnostic pages,vatican44amitaimidrashtanchu,Vatican 44 Amitai Midrash Tanchuma,2,12,wer,wer,1.0
